Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
289.7	0.87	0.72	0.74	0.87	0.66
289.8	0.91	0.66	0.75	1.08	0.78
289.9	0.83	0.7	0.75	0.94	0.74
290.0	0.83	0.85	0.69	1.0	1.06
290.1	0.79	0.64	0.61	0.87	1.12
290.2	0.83	0.68	0.7	1.09	0.81
290.3	0.83	0.69	0.69	0.84	1.19
290.4	1.02	0.72	0.67	0.92	0.79
290.5	0.9	0.72	0.7	0.93	1.1
290.6	0.88	0.71	0.69	0.81	0.89
290.7	0.9	0.7	0.68	0.91	1.02
290.8	0.89	0.73	0.72	1.05	0.85
290.9	0.96	0.65	0.7	1.02	1.01
291.0	0.85	0.72	0.58	0.95	0.98
291.1	0.94	0.76	0.57	0.83	1.14
291.2	0.79	0.63	0.77	0.85	1.04
291.3	1.15	0.8	0.64	0.97	0.99
291.4	1.0	0.67	0.64	0.97	0.89
291.5	1.06	0.79	0.66	1.01	0.86
291.6	1.08	0.74	0.66	1.01	0.86
291.7	1.08	0.8	0.6	0.98	0.86
291.8	1.08	0.78	0.55	0.95	0.97
291.9	0.96	0.76	0.64	0.94	0.68
292.0	1.1	0.69	0.7	0.87	0.58
292.1	1.04	0.72	0.68	0.88	0.61
292.2	1.2	0.82	0.66	0.79	0.69
292.3	1.08	0.82	0.61	1.05	0.79
292.4	1.03	0.68	0.65	0.91	0.84
292.5	0.96	0.71	0.63	1.12	0.78
292.6	1.11	0.79	0.61	1.03	0.7
292.7	1.01	0.74	0.6	1.33	0.87
292.8	1.01	0.7	0.64	0.93	0.91
292.9	1.01	0.81	0.72	0.95	1.0
293.0	1.11	0.71	0.69	0.96	0.83
293.1	1.12	0.71	0.72	0.88	0.97
293.2	1.08	0.82	0.75	0.96	1.18
293.3	1.15	0.72	0.69	1.08	0.86
293.4	1.17	0.67	0.67	0.97	1.21
293.5	1.0	0.71	0.68	0.78	0.89
293.6	1.1	0.69	0.66	0.67	0.85
293.7	1.0	0.8	0.74	0.95	1.21
293.8	1.0	0.7	0.6	0.78	0.91
293.9	1.03	0.63	0.61	0.82	1.18
294.0	1.05	0.71	0.59	0.93	1.14
294.1	1.06	0.74	0.68	0.8	1.09
294.2	1.04	0.71	0.64	0.79	1.06
294.3	1.06	0.77	0.58	0.74	0.88
294.4	0.87	0.64	0.8	0.81	0.78
294.5	0.97	0.61	0.71	0.84	0.89
294.6	0.87	0.72	0.42	0.79	1.01
294.7	1.04	0.6	0.66	0.84	1.09
294.8	0.9	0.66	0.77	1.0	1.09
294.9	1.04	0.61	0.65	0.92	1.1
295.0	0.77	0.67	0.65	0.85	1.05
295.1	0.87	0.65	0.65	0.85	1.23
295.2	0.88	0.63	0.71	0.9	1.15
295.3	0.96	0.74	0.56	0.76	0.91
295.4	1.0	0.72	0.54	0.8	1.09
295.5	0.9	0.68	0.62	0.9	1.03
295.6	0.82	0.69	0.63	0.93	1.07
295.7	0.98	0.67	0.69	0.97	1.02
295.8	0.99	0.68	0.54	0.88	1.17
295.9	0.8	0.69	0.56	0.91	1.12
296.0	0.8	0.81	0.69	0.95	1.1
296.1	0.81	0.79	0.62	1.02	1.06
296.2	0.91	0.72	0.65	0.9	1.02
296.3	0.86	0.75	0.52	1.03	1.21
296.4	0.87	0.73	0.69	1.01	0.99
296.5	0.83	0.8	0.62	0.96	0.86
296.6	0.86	0.74	0.67	0.92	1.16
296.7	0.99	0.85	0.64	0.92	1.17
296.8	0.87	0.77	0.6	0.93	1.08
296.9	0.98	0.74	0.65	1.05	1.14
297.0	1.03	0.82	0.59	1.03	0.89
297.1	0.96	0.79	0.61	0.97	1.03
297.2	1.05	0.75	0.63	0.82	0.92
297.3	0.95	0.64	0.63	0.84	0.94
297.4	0.9	0.77	0.69	0.99	1.14
297.5	0.98	0.62	0.7	1.06	1.06
297.6	1.09	0.82	0.77	1.03	1.12
297.7	0.96	0.77	0.75	0.98	1.37
297.8	0.92	0.82	0.74	1.02	1.38
297.9	1.02	0.76	0.74	0.97	1.41
298.0	1.0	0.77	0.8	0.96	1.13
298.1	0.95	0.61	0.63	1.0	1.17
298.2	0.99	0.69	0.69	0.89	1.31
298.3	0.96	0.73	0.63	0.98	1.25
298.4	0.97	0.83	0.74	0.92	1.39
298.5	1.13	0.69	0.71	0.94	1.29
298.6	1.0	0.7	0.77	1.17	1.26
298.7	1.07	0.77	0.6	0.91	1.27
298.8	1.08	0.74	0.59	1.01	1.24
298.9	0.95	0.8	0.64	0.98	1.01
299.0	0.97	0.8	0.66	0.87	1.01
299.1	0.99	0.87	0.59	0.77	0.91
299.2	0.97	0.69	0.55	1.04	0.62
299.3	1.08	0.63	0.66	0.89	0.76
299.4	0.99	0.75	0.67	0.96	1.17
299.5	0.98	0.67	0.63	0.81	1.06
299.6	0.9	0.79	0.73	0.85	0.88
299.7	0.76	0.68	0.69	0.87	0.98
299.8	1.05	0.69	0.59	0.84	1.16
299.9	1.09	0.71	0.79	0.85	1.09
300.0	1.03	0.76	0.61	0.91	0.82
300.1	1.06	0.72	0.59	0.89	1.12
300.2	1.07	0.72	0.63	0.87	1.01
300.3	1.09	0.7	0.67	0.88	0.97
300.4	1.0	0.73	0.64	0.95	1.02
300.5	0.99	0.82	0.61	0.96	1.16
300.6	1.12	0.64	0.64	0.89	0.95
300.7	1.05	0.79	0.73	0.92	1.09
300.8	1.04	0.71	0.71	1.0	1.04
300.9	1.0	0.73	0.8	0.93	0.98
301.0	0.96	0.81	0.78	0.91	0.83
301.1	1.1	0.71	0.76	0.98	1.21
301.2	0.98	0.65	0.81	0.91	0.99
301.3	1.15	0.64	0.64	0.99	0.95
301.4	0.91	0.74	0.62	0.92	1.32
301.5	0.89	0.71	0.59	1.0	1.22
301.6	1.01	0.68	0.56	0.92	1.05
301.7	1.12	0.68	0.62	0.97	1.03
301.8	0.98	0.66	0.61	1.02	0.96
301.9	0.93	0.72	0.41	0.87	1.08
302.0	0.92	0.69	0.54	0.88	1.01
302.1	0.78	0.81	0.57	0.72	0.89
302.2	0.82	0.76	0.58	0.91	1.08
302.3	1.1	0.67	0.64	0.74	1.08
302.4	1.0	0.72	0.65	0.94	1.13
302.5	1.1	0.65	0.62	0.79	1.12
302.6	1.06	0.7	0.59	0.91	0.88
302.7	0.97	0.71	0.59	0.93	1.19
302.8	1.0	0.78	0.58	0.92	1.16
302.9	1.11	0.77	0.56	0.86	1.11
303.0	0.92	0.77	0.56	0.76	0.96
303.1	1.06	0.73	0.43	0.88	0.97
303.2	0.97	0.76	0.65	0.95	0.96
303.3	1.02	0.85	0.54	0.86	1.01
303.4	1.02	0.77	0.65	0.91	1.17
303.5	0.86	0.79	0.65	0.91	0.76
303.6	0.8	0.66	0.69	0.86	0.9
303.7	0.78	0.79	0.57	1.05	0.69
303.8	0.93	0.79	0.56	1.12	0.85
303.9	1.09	0.84	0.65	0.96	0.72
304.0	0.91	0.91	0.62	1.18	0.77
304.1	1.05	0.76	0.55	0.9	0.91
304.2	1.02	0.77	0.54	0.95	0.94
304.3	0.97	0.86	0.58	0.9	0.89
304.4	1.06	0.58	0.68	0.89	0.96
304.5	0.97	0.79	0.61	0.9	0.76
304.6	0.87	0.91	0.57	1.08	0.82
304.7	0.84	0.81	0.62	1.01	0.84
304.8	0.75	0.69	0.62	1.21	0.88
304.9	0.92	0.8	0.59	1.16	0.87
305.0	0.81	0.68	0.64	1.21	0.88
305.1	0.9	0.74	0.68	1.2	0.88
305.2	0.85	0.81	0.64	1.16	0.99
305.3	0.84	0.79	0.67	1.05	0.73
305.4	0.85	0.71	0.63	1.23	0.81
305.5	0.86	0.63	0.49	0.97	0.9
305.6	0.81	0.82	0.69	1.0	0.84
305.7	0.84	0.71	0.63	0.92	0.88
305.8	0.77	0.74	0.58	1.09	0.86
305.9	0.98	0.8	0.68	0.81	1.15
306.0	0.99	0.74	0.64	1.19	0.87
306.1	1.08	0.76	0.65	1.18	1.09
306.2	1.04	0.83	0.67	1.27	0.75
306.3	1.03	0.66	0.6	1.25	1.16
306.4	1.05	0.73	0.65	1.24	0.92
306.5	1.01	0.67	0.61	1.35	0.98
306.6	0.98	0.71	0.64	1.35	0.88
306.7	1.03	0.72	0.62	1.25	0.96
306.8	0.92	0.79	0.6	1.09	1.07
306.9	1.02	0.79	0.65	0.9	0.99
307.0	0.97	0.67	0.56	0.84	0.95
307.1	0.92	0.77	0.59	0.94	1.02
307.2	1.0	0.74	0.67	0.78	0.97
307.3	0.84	0.73	0.67	0.91	1.15
307.4	0.87	0.77	0.78	0.84	1.11
307.5	0.78	0.76	0.64	0.86	0.96
307.6	0.79	0.73	0.66	0.85	0.96
307.7	0.82	0.6	0.66	0.93	0.83
307.8	0.74	0.81	0.63	0.87	0.78
307.9	0.77	0.77	0.7	0.97	0.9
308.0	0.98	0.75	0.62	1.02	1.1
308.1	1.04	0.74	0.68	0.95	1.09
308.2	0.96	0.82	0.67	0.97	1.03
308.3	1.0	0.8	0.68	0.8	1.11
308.4	0.97	0.78	0.74	1.05	0.85
308.5	0.95	0.81	0.71	1.25	0.98
308.6	0.8	0.68	0.55	1.24	0.94
308.7	0.78	0.66	0.64	1.24	0.88
308.8	0.74	0.86	0.58	0.92	0.9
308.9	0.79	0.86	0.73	1.14	0.78
309.0	0.85	0.77	0.65	0.9	0.85
309.1	0.91	0.69	0.6	1.14	1.0
309.2	0.73	0.8	0.69	1.22	1.01
309.3	0.86	0.72	0.53	0.75	1.01
309.4	0.81	0.79	0.75	1.09	0.93
309.5	0.89	0.67	0.58	0.96	0.76
309.6	0.81	0.92	0.51	0.9	0.91
309.7	0.81	0.78	0.66	1.21	1.12
309.8	0.79	0.58	0.58	1.07	0.9
309.9	0.77	0.7	0.57	0.64	1.21
310.0	0.79	0.73	0.61	0.72	0.96
310.1	0.83	0.84	0.54	0.73	1.03
310.2	0.85	0.77	0.7	0.66	0.64
310.3	0.77	0.69	0.81	0.77	1.06
310.4	0.85	0.76	0.71	0.97	0.83
310.5	0.85	0.74	0.66	1.01	0.95
310.6	0.76	0.76	0.69	1.15	0.83
310.7	0.8	0.76	0.53	0.9	0.98
310.8	0.82	0.66	0.5	0.91	0.99
310.9	0.75	0.75	0.57	0.91	0.82
311.0	0.88	0.72	0.67	0.99	0.86
311.1	0.84	0.73	0.72	1.2	0.78
311.2	1.06	0.78	0.53	1.36	1.06
311.3	0.98	0.71	0.63	1.2	0.94
311.4	1.08	0.84	0.67	1.25	1.0
311.5	0.87	0.68	0.58	1.14	1.16
311.6	0.73	0.75	0.7	1.25	0.94
311.7	0.78	0.81	0.63	1.25	1.0
311.8	0.82	0.66	0.56	1.0	0.83
311.9	0.72	0.66	0.51	0.86	0.86
312.0	0.84	0.72	0.61	0.96	0.81
312.1	0.77	0.75	0.56	0.87	0.71
312.2	0.81	0.74	0.6	1.04	1.17
312.3	1.03	0.79	0.71	0.92	0.96
312.4	0.95	0.76	0.65	1.11	0.62
312.5	1.01	0.73	0.57	0.69	0.65
312.6	1.01	0.71	0.62	1.01	0.53
312.7	1.03	0.72	0.62	1.07	0.92
312.8	1.0	0.78	0.55	0.88	0.77
312.9	1.01	0.75	0.57	1.15	0.91
313.0	0.98	0.73	0.67	1.01	0.95
313.1	0.87	0.75	0.65	0.99	1.1
313.2	1.0	0.76	0.62	0.82	1.21
313.3	0.96	0.63	0.62	0.84	1.15
313.4	1.01	0.7	0.63	0.86	1.12
313.5	1.11	0.7	0.64	1.11	0.82
313.6	1.09	0.79	0.64	0.96	0.81
313.7	0.99	0.72	0.62	1.15	0.93
313.8	1.05	0.75	0.6	0.93	0.58
313.9	0.94	0.72	0.67	0.99	0.98
314.0	1.01	0.72	0.67	1.03	1.21
314.1	0.91	0.72	0.68	1.02	1.08
314.2	0.95	0.79	0.64	1.01	1.02
314.3	1.03	0.67	0.76	1.11	0.87
314.4	0.98	0.74	0.62	0.95	0.89
314.5	0.92	0.65	0.65	1.1	0.98
314.6	1.0	0.64	0.58	0.82	0.95
314.7	0.85	0.7	0.61	0.72	1.05
314.8	0.88	0.77	0.59	0.49	1.02
314.9	0.81	0.68	0.6	0.88	1.1
315.0	0.75	0.77	0.62	0.63	0.96
315.1	0.9	0.67	0.71	0.72	1.16
315.2	0.86	0.7	0.72	0.59	1.22
315.3	0.74	0.58	0.59	0.73	1.19
315.4	0.81	0.8	0.61	0.72	0.94
315.5	0.8	0.73	0.63	0.68	0.95
315.6	0.98	0.7	0.66	0.95	1.09
315.7	0.87	0.75	0.53	0.83	1.06
315.8	0.94	0.67	0.54	0.93	1.04
315.9	0.79	0.66	0.61	0.85	1.06
316.0	0.81	0.74	0.64	0.85	0.98
316.1	0.79	0.78	0.64	0.92	1.03
316.2	0.78	0.77	0.49	1.02	0.99
316.3	0.8	0.69	0.58	0.88	1.17
316.4	0.87	0.69	0.61	0.86	1.01
316.5	0.83	0.68	0.53	0.89	1.2
316.6	0.83	0.72	0.67	0.93	1.03
316.7	0.96	0.66	0.59	0.99	1.03
316.8	0.96	0.67	0.52	0.98	1.1
316.9	1.0	0.68	0.59	1.02	1.0
317.0	0.95	0.72	0.56	1.18	1.21
317.1	0.91	0.66	0.6	1.03	1.08
317.2	0.94	0.82	0.43	0.74	1.09
317.3	0.91	0.72	0.56	0.8	1.08
317.4	0.99	0.7	0.66	0.82	1.12
317.5	1.05	0.74	0.57	0.69	0.99
317.6	1.05	0.69	0.63	0.72	0.88
317.7	1.12	0.69	0.61	0.78	0.88
317.8	1.05	0.79	0.67	1.18	0.8
317.9	0.96	0.63	0.58	0.87	0.75
318.0	1.07	0.6	0.47	0.82	0.99
318.1	1.02	0.73	0.64	0.76	0.96
318.2	1.09	0.73	0.57	0.93	0.84
318.3	1.01	0.76	0.56	0.74	1.03
318.4	0.92	0.69	0.67	0.85	0.82
318.5	0.92	0.66	0.52	0.86	0.9
318.6	1.02	0.7	0.55	0.9	0.79
318.7	1.04	0.67	0.62	0.87	0.92
318.8	0.94	0.66	0.66	0.92	1.18
318.9	0.99	0.69	0.65	1.02	0.78
319.0	0.93	0.79	0.52	0.94	1.24
319.1	1.1	0.67	0.6	0.86	1.16
319.2	1.0	0.59	0.59	0.86	1.03
319.3	0.94	0.69	0.6	0.93	1.04
319.4	0.92	0.72	0.5	0.81	0.96
319.5	0.8	0.77	0.63	0.93	1.07
319.6	0.67	0.85	0.59	1.08	1.11
319.7	0.84	0.68	0.67	1.19	1.04
319.8	0.84	0.69	0.79	0.94	1.09
319.9	0.87	0.62	0.69	0.9	0.93
320.0	0.87	0.8	0.68	0.91	1.27
320.1	0.8	0.72	0.64	0.9	1.24
320.2	0.77	0.65	0.64	0.92	1.25
320.3	0.8	0.69	0.61	0.98	1.06
320.4	0.84	0.68	0.54	0.87	1.07
320.5	0.8	0.73	0.67	0.77	1.04
320.6	0.77	0.68	0.68	0.96	1.01
320.7	0.83	0.71	0.63	0.87	1.03
320.8	0.81	0.82	0.67	0.97	1.36
320.9	0.91	0.77	0.77	0.87	1.38
321.0	0.78	0.8	0.53	0.87	0.98
321.1	0.85	0.76	0.63	1.1	0.94
321.2	0.79	0.69	0.61	1.02	0.98
321.3	0.83	0.78	0.64	0.84	0.86
321.4	0.91	0.67	0.64	0.94	0.92
321.5	0.86	0.78	0.61	0.93	1.0
321.6	0.81	0.75	0.52	0.86	0.77
321.7	0.81	0.59	0.59	0.85	0.94
321.8	0.94	0.56	0.63	0.82	0.81
321.9	0.92	0.74	0.65	0.92	0.88
322.0	0.92	0.61	0.71	0.95	0.6
322.1	1.01	0.78	0.61	1.04	0.66
322.2	0.92	0.81	0.65	0.93	0.73
322.3	0.85	0.65	0.66	0.89	0.85
322.4	0.87	0.67	0.66	0.67	0.81
322.5	0.9	0.66	0.64	0.83	0.78
322.6	0.84	0.74	0.63	0.54	0.97
322.7	0.87	0.75	0.65	0.63	0.92
322.8	0.94	0.75	0.59	0.62	0.95
322.9	0.99	0.69	0.66	0.73	1.0
323.0	0.89	0.79	0.59	0.68	0.97
323.1	0.94	0.65	0.61	0.99	0.86
323.2	0.85	0.85	0.6	0.82	0.95
323.3	1.04	0.73	0.64	0.92	0.98
323.4	1.03	0.68	0.51	0.87	0.91
323.5	0.75	0.79	0.57	1.19	0.73
323.6	0.96	0.78	0.63	0.89	0.65
323.7	0.94	0.88	0.57	0.74	0.71
323.8	0.95	0.83	0.65	0.94	0.78
323.9	1.02	0.77	0.71	0.8	0.82
324.0	0.97	0.7	0.63	1.26	1.09
324.1	1.0	0.67	0.62	0.81	0.82
324.2	1.03	0.65	0.66	1.02	0.84
324.3	1.02	0.77	0.64	0.91	0.93
324.4	1.04	0.73	0.75	0.92	0.7
324.5	0.96	0.69	0.65	1.18	0.69
324.6	1.01	0.68	0.65	0.89	0.74
324.7	1.07	0.62	0.58	1.09	0.59
324.8	0.95	0.83	0.67	0.94	0.96
324.9	0.99	0.79	0.64	0.92	1.09
325.0	1.02	0.68	0.61	0.95	0.8
325.1	0.96	0.65	0.69	0.84	1.03
325.2	0.87	0.69	0.65	1.19	0.86
325.3	0.93	0.81	0.65	1.2	0.92
325.4	0.86	0.85	0.57	1.25	1.15
325.5	0.85	0.75	0.64	0.9	0.99
325.6	0.87	0.74	0.74	0.85	1.18
325.7	0.8	0.73	0.59	0.95	1.04
325.8	0.83	0.72	0.52	1.12	1.09
325.9	0.98	0.73	0.64	0.85	0.88
326.0	1.06	0.71	0.66	0.86	0.94
326.1	0.99	0.69	0.57	0.83	1.03
326.2	1.06	0.71	0.61	0.88	0.77
326.3	1.04	0.8	0.61	0.82	0.74
326.4	1.02	0.97	0.61	0.94	0.95
326.5	1.04	0.73	0.68	0.83	0.92
326.6	0.88	0.81	0.65	0.9	0.8
326.7	0.9	0.74	0.69	0.83	0.87
326.8	0.85	0.73	0.64	1.02	0.98
326.9	0.88	0.82	0.61	0.9	1.15
327.0	0.91	0.67	0.59	0.88	1.09
327.1	0.84	0.8	0.63	0.96	0.74
327.2	0.83	0.72	0.68	0.95	1.0
327.3	0.86	0.82	0.61	0.94	1.07
327.4	0.86	0.67	0.65	0.9	1.07
327.5	0.79	0.8	0.59	0.82	0.89
327.6	0.81	0.94	0.68	0.89	0.99
327.7	0.76	0.67	0.62	0.82	1.0
327.8	0.83	0.65	0.7	1.14	1.13
327.9	0.77	0.73	0.73	0.75	1.0
328.0	1.02	0.73	0.72	0.94	0.87
328.1	1.0	0.7	0.65	0.9	0.96
328.2	0.95	0.74	0.77	1.0	0.8
328.3	0.99	0.79	0.62	0.99	1.03
328.4	0.96	0.79	0.71	0.83	1.05
328.5	1.02	0.79	0.61	0.91	0.7
328.6	1.0	0.78	0.62	0.8	0.97
328.7	0.99	0.69	0.63	0.81	0.6
328.8	0.93	0.76	0.59	1.05	0.93
328.9	0.7	0.87	0.6	0.86	0.67
329.0	0.94	0.68	0.54	0.89	0.81
329.1	0.96	0.79	0.65	0.9	0.68
329.2	1.01	0.71	0.67	0.89	0.67
329.3	0.95	0.72	0.62	0.83	1.18
329.4	1.0	0.8	0.62	0.94	0.79
329.5	1.03	0.74	0.64	0.86	0.8
329.6	0.99	0.74	0.68	0.87	0.81
329.7	1.02	0.82	0.73	0.81	0.97
329.8	1.02	0.75	0.64	0.91	0.96
329.9	0.94	0.76	0.61	0.96	0.79
330.0	0.95	0.73	0.6	0.86	0.76
330.1	1.0	0.77	0.64	0.89	0.72
330.2	1.01	0.81	0.62	1.17	0.81
330.3	0.91	0.62	0.58	1.26	1.0
330.4	1.1	0.77	0.54	0.76	0.64
330.5	1.07	0.71	0.76	0.87	0.8
330.6	1.06	0.86	0.72	1.27	0.73
330.7	1.04	0.83	0.63	1.14	0.73
330.8	0.95	0.78	0.62	1.19	0.94
330.9	0.98	0.75	0.59	1.03	0.73
331.0	0.98	0.63	0.83	1.05	0.86
331.1	1.04	0.8	0.78	0.96	1.09
331.2	1.0	0.83	0.58	1.06	1.12
331.3	1.11	0.77	0.69	1.1	1.1
331.4	0.86	0.79	0.61	1.06	0.93
331.5	1.0	0.79	0.73	1.06	1.11
331.6	1.02	0.81	0.62	1.17	0.93
331.7	1.08	0.78	0.69	1.33	1.17
331.8	1.09	0.7	0.63	1.12	0.89
331.9	0.95	0.96	0.68	1.01	1.08
332.0	1.05	0.88	0.72	1.21	0.79
332.1	1.03	0.79	0.64	1.18	0.87
332.2	0.9	0.84	0.64	1.1	1.02
332.3	0.79	0.91	0.66	1.18	1.08
332.4	0.77	0.67	0.64	1.07	1.01
332.5	0.87	0.64	0.6	1.19	1.09
332.6	0.8	0.64	0.61	1.23	1.04
332.7	0.89	0.69	0.72	1.32	0.99
332.8	0.77	0.63	0.62	1.22	1.1
332.9	0.86	0.87	0.6	1.13	1.04
333.0	0.99	0.71	0.68	1.12	1.03
333.1	0.99	0.78	0.62	0.97	0.97
333.2	1.1	0.75	0.66	1.1	1.07
333.3	1.02	0.8	0.55	1.19	0.97
333.4	1.08	0.71	0.61	1.26	0.92
333.5	1.03	0.8	0.66	1.24	0.66
333.6	1.02	0.8	0.68	1.11	0.73
333.7	0.98	0.86	0.64	1.25	0.75
333.8	1.01	0.67	0.62	1.12	0.74
333.9	1.05	0.89	0.67	1.08	0.86
334.0	1.01	0.71	0.73	1.15	0.92
334.1	1.02	0.82	0.59	1.21	0.78
334.2	1.03	0.81	0.57	1.06	0.79
334.3	0.94	0.78	0.6	1.27	0.67
334.4	0.92	0.75	0.65	1.22	0.87
334.5	0.9	0.86	0.68	1.3	0.7
334.6	1.07	0.89	0.64	1.22	0.78
334.7	1.06	0.84	0.63	1.27	0.83
334.8	1.0	0.68	0.56	1.3	1.03
334.9	1.05	0.69	0.59	1.31	0.88
335.0	0.95	0.7	0.67	1.38	0.75
335.1	1.0	0.76	0.75	1.24	0.77
335.2	1.1	0.69	0.64	1.24	1.03
335.3	0.98	0.76	0.64	1.18	1.01
335.4	1.07	0.76	0.8	1.26	1.17
335.5	1.01	0.73	0.82	1.25	1.2
335.6	0.84	0.77	0.63	1.23	1.02
335.7	0.73	0.8	0.59	0.94	0.99
335.8	0.95	0.81	0.67	0.97	0.82
335.9	0.95	0.76	0.8	0.77	0.72
336.0	0.95	0.74	0.73	0.93	0.77
336.1	1.11	0.72	0.68	1.3	0.81
336.2	0.95	0.67	0.68	1.19	0.79
336.3	0.94	0.84	0.62	1.25	0.82
336.4	0.99	0.77	0.57	1.36	0.92
336.5	1.0	0.76	0.7	1.3	0.74
336.6	1.04	0.8	0.52	1.32	0.76
336.7	1.01	0.82	0.51	1.23	0.77
336.8	1.07	0.68	0.53	1.31	0.87
336.9	1.03	0.68	0.53	1.28	0.82
337.0	0.97	0.87	0.55	1.23	0.98
337.1	1.07	0.74	0.53	1.19	0.89
337.2	1.0	0.83	0.73	1.25	0.98
337.3	1.11	0.87	0.76	1.33	1.0
337.4	1.07	0.71	0.76	1.18	1.07
337.5	1.0	0.74	0.45	1.2	1.12
337.6	0.85	0.79	0.68	1.23	1.03
337.7	1.0	0.86	0.35	1.32	1.07
337.8	1.1	0.55	0.53	1.29	0.96
337.9	1.06	0.64	0.74	1.17	0.86
338.0	1.05	0.66	0.77	1.29	0.97
338.1	1.01	0.74	0.77	1.19	1.16
338.2	1.08	0.79	0.81	1.29	1.02
338.3	0.89	0.77	0.72	1.34	1.03
338.4	0.81	0.75	0.77	1.25	1.09
338.5	1.03	0.74	0.64	1.24	1.04
338.6	1.04	0.66	0.77	1.28	1.07
338.7	1.01	0.66	0.66	1.24	0.92
338.8	1.05	0.76	0.68	1.23	0.78
338.9	0.95	0.69	0.74	1.24	0.71
339.0	1.01	0.76	0.79	1.26	0.98
339.1	0.96	0.76	0.74	1.27	1.02
339.2	0.97	0.71	0.75	1.3	0.97
339.3	0.97	0.73	0.73	1.15	0.99
339.4	0.92	0.76	0.74	1.23	1.22
339.5	1.05	0.79	0.73	1.08	1.19
339.6	1.02	0.69	0.8	1.23	0.93
339.7	1.21	0.81	0.75	1.28	0.87
339.8	0.98	0.72	0.76	1.17	0.85
339.9	1.12	0.79	0.78	1.19	0.98
340.0	0.95	0.69	0.75	1.12	1.0
340.1	0.98	0.84	0.75	1.15	0.89
340.2	0.93	0.71	0.79	1.32	0.78
340.3	0.87	0.75	0.71	1.25	0.81
340.4	0.9	0.69	0.75	1.26	0.77
340.5	0.91	0.61	0.74	1.19	0.75
340.6	0.88	0.8	0.66	1.28	0.81
340.7	1.07	0.71	0.74	1.27	0.6
340.8	1.01	0.76	0.75	1.32	0.87
340.9	1.07	0.74	0.73	1.3	0.82
341.0	1.11	0.76	0.72	1.12	0.9
341.1	1.04	0.78	0.42	1.25	0.92
341.2	1.1	0.74	0.39	1.31	1.12
341.3	0.97	0.85	0.56	1.27	1.01
341.4	0.99	0.98	0.51	1.27	1.06
341.5	1.0	0.72	0.78	1.01	1.1
341.6	0.86	0.78	0.45	0.92	0.84
341.7	0.95	0.66	0.64	0.82	0.8
341.8	1.06	0.72	0.71	0.82	0.86
341.9	1.04	0.68	0.67	0.95	1.24
342.0	1.09	0.73	0.71	0.99	1.05
342.1	1.06	0.65	0.42	0.9	1.04
342.2	1.04	0.78	0.35	0.83	1.03
342.3	1.07	0.84	0.75	0.73	0.82
342.4	1.0	0.75	0.76	0.74	0.87
342.5	1.08	0.81	0.73	0.77	0.83
342.6	1.04	0.69	0.73	0.65	0.76
342.7	1.08	0.65	0.78	0.78	0.84
342.8	1.06	0.79	0.74	0.79	0.84
342.9	1.04	0.72	0.75	0.71	0.85
343.0	1.04	0.76	0.71	0.69	0.85
343.1	1.0	0.75	0.59	0.66	0.88
343.2	1.09	0.68	0.53	0.68	0.96
343.3	1.05	0.77	0.76	0.74	0.91
343.4	0.98	0.67	0.79	0.7	0.96
343.5	1.03	0.7	0.79	0.73	1.05
343.6	1.0	0.69	0.62	1.16	0.89
343.7	1.03	0.64	0.47	0.7	0.89
343.8	1.01	0.85	0.75	0.8	0.92
343.9	0.94	0.81	0.75	0.83	0.86
344.0	1.04	0.76	0.73	0.81	0.91
344.1	0.97	0.74	0.74	0.71	0.94
344.2	0.84	0.66	0.76	0.79	1.03
344.3	1.16	0.73	0.69	0.71	0.92
344.4	1.06	0.64	0.64	0.76	0.95
344.5	0.97	0.72	0.77	0.72	0.86
344.6	0.89	0.75	0.76	0.86	0.74
344.7	1.08	0.78	0.77	0.69	0.82
344.8	0.93	0.68	0.77	0.7	1.06
344.9	1.12	0.73	0.75	1.03	0.92
345.0	1.06	0.74	0.73	1.03	0.87
345.1	0.98	0.63	0.45	1.1	0.82
345.2	1.03	0.75	0.43	1.03	0.7
345.3	1.03	0.79	0.72	0.72	1.01
345.4	0.98	0.74	0.73	0.79	0.81
345.5	1.03	0.6	0.74	0.67	0.78
345.6	0.94	0.8	0.74	0.75	0.89
345.7	1.05	0.69	0.75	0.93	0.91
345.8	1.07	0.79	0.73	1.04	0.99
345.9	0.93	0.74	0.7	0.79	0.95
346.0	1.09	0.67	0.74	1.01	0.81
346.1	1.04	0.79	0.48	0.61	0.92
346.2	1.08	0.66	0.37	0.74	0.8
346.3	0.93	0.72	0.58	0.58	1.02
346.4	1.09	0.69	0.41	0.79	1.04
346.5	1.05	0.68	0.64	0.84	1.01
346.6	0.65	0.83	0.73	0.7	1.15
346.7	1.04	0.78	0.57	0.71	0.95
346.8	0.87	0.81	0.73	0.79	1.05
346.9	0.83	0.69	0.76	1.09	0.97
347.0	0.81	0.8	0.71	0.8	1.04
347.1	0.82	0.73	0.6	1.0	1.13
347.2	0.87	0.68	0.73	0.79	0.86
347.3	0.91	0.8	0.76	0.68	0.91
347.4	0.89	0.75	0.66	0.78	0.98
347.5	0.94	0.63	0.66	0.7	0.85
347.6	0.9	0.62	0.62	0.85	0.94
