Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
172.8	0.73	0.63	0.83	0.78	0.37
172.9	0.68	0.6	0.66	0.83	0.42
173.0	0.67	0.57	0.78	0.74	0.46
173.1	0.65	0.63	0.77	0.66	0.37
173.2	0.63	0.6	0.83	0.79	0.29
173.3	0.66	0.57	0.96	0.54	0.4
173.4	0.74	0.84	1.01	0.6	0.4
173.5	0.68	0.61	0.89	0.5	0.35
173.6	0.66	0.67	0.96	0.87	0.28
173.7	0.61	0.66	0.78	0.82	0.39
173.8	0.61	0.53	1.0	0.8	0.46
173.9	0.67	0.54	0.97	0.66	0.31
174.0	0.67	0.62	0.9	0.51	0.31
174.1	0.81	0.41	0.86	0.63	0.42
174.2	0.54	0.51	1.13	0.79	0.46
174.3	0.6	0.49	0.94	0.72	0.43
174.4	0.61	0.71	0.83	0.71	0.44
174.5	0.69	0.53	0.95	0.73	0.45
174.6	0.63	0.74	0.84	0.7	0.54
174.7	0.69	0.48	0.73	0.71	0.36
174.8	0.6	0.51	0.89	0.75	0.39
174.9	0.59	0.61	0.73	0.86	0.47
175.0	0.61	0.57	0.86	0.91	0.53
175.1	0.6	0.61	1.1	0.74	0.42
175.2	0.6	0.52	0.95	0.73	0.3
175.3	0.68	0.48	1.08	0.71	0.44
175.4	0.5	0.63	0.75	0.74	0.58
175.5	0.61	0.51	0.66	0.8	0.26
175.6	0.56	0.8	0.64	0.75	0.35
175.7	0.54	0.83	0.58	0.6	0.31
175.8	0.92	0.53	0.81	0.64	0.36
175.9	0.56	0.82	0.77	0.58	0.49
176.0	0.64	0.52	0.87	0.52	0.36
176.1	0.69	0.79	0.91	0.72	0.41
176.2	0.68	0.75	0.92	0.8	0.46
176.3	0.55	0.73	0.86	0.64	0.4
176.4	0.61	0.63	0.55	0.41	0.39
176.5	0.63	0.69	0.61	0.76	0.47
176.6	0.63	0.49	0.63	0.7	0.33
176.7	0.55	0.6	0.77	0.81	0.32
176.8	0.58	0.77	0.72	0.77	0.44
176.9	0.62	0.81	0.67	0.47	0.34
177.0	0.55	0.69	0.9	0.49	0.29
177.1	0.6	0.7	0.86	0.63	0.28
177.2	0.6	0.64	0.9	0.57	0.44
177.3	0.67	0.77	0.7	0.4	0.39
177.4	0.84	0.71	0.66	0.61	0.32
177.5	0.58	0.57	0.71	0.63	0.47
177.6	0.61	0.65	0.73	0.74	0.43
177.7	0.81	0.72	0.76	0.72	0.5
177.8	0.75	0.68	0.74	0.74	0.33
177.9	0.75	0.6	0.75	0.57	0.34
178.0	0.65	0.55	0.71	0.8	0.56
178.1	0.82	0.58	0.94	0.75	0.48
178.2	0.62	0.64	0.92	0.74	0.35
178.3	0.6	0.6	0.71	0.76	0.43
178.4	0.68	0.71	0.76	0.79	0.26
178.5	0.6	0.63	0.92	0.57	0.38
178.6	0.59	0.61	0.94	0.44	0.55
178.7	0.68	0.46	0.95	0.32	0.28
178.8	0.76	0.62	0.96	0.54	0.61
178.9	0.7	0.58	0.95	0.6	0.81
179.0	0.74	0.49	0.86	0.75	0.73
179.1	0.71	0.4	0.99	0.97	0.73
179.2	0.77	0.69	0.86	0.62	0.46
179.3	0.76	0.78	0.9	0.62	0.64
179.4	0.67	0.72	0.92	0.3	0.79
179.5	0.65	0.61	0.87	0.53	0.51
179.6	0.56	0.69	0.79	0.4	0.88
179.7	0.58	0.7	1.04	0.44	0.75
179.8	0.62	0.74	0.91	0.56	0.57
179.9	0.63	0.65	0.98	0.59	0.54
180.0	0.63	0.46	0.9	0.39	0.56
180.1	0.58	0.6	0.95	0.37	0.68
180.2	0.52	0.64	0.89	0.46	0.79
180.3	0.65	0.71	0.98	0.48	0.85
180.4	0.9	0.68	0.57	0.5	0.66
180.5	0.53	0.69	0.95	0.5	0.74
180.6	0.68	0.62	0.89	0.34	0.62
180.7	0.59	0.62	0.94	0.51	0.68
180.8	0.78	0.45	0.5	0.46	0.75
180.9	0.7	0.62	0.97	0.74	0.76
181.0	0.67	0.63	0.4	0.52	0.71
181.1	0.85	0.65	0.7	0.41	0.68
181.2	0.67	0.65	0.63	0.51	0.75
181.3	0.62	0.53	0.95	0.44	0.76
181.4	0.6	0.5	0.76	0.57	0.66
181.5	0.88	0.6	0.91	0.42	0.79
181.6	0.4	0.81	0.83	0.4	0.81
181.7	0.71	0.51	0.79	0.53	0.6
181.8	0.65	0.46	0.99	0.44	0.63
181.9	0.76	0.5	0.67	0.45	0.51
182.0	0.42	0.47	0.88	0.47	0.7
182.1	0.37	0.47	0.79	0.52	0.72
182.2	0.38	0.71	0.94	0.43	0.77
182.3	0.45	0.59	0.71	0.52	0.67
182.4	0.34	0.63	0.65	0.51	0.79
182.5	0.36	0.44	0.7	0.59	0.77
182.6	0.74	0.82	0.67	0.44	0.82
182.7	0.77	0.82	0.76	0.48	0.81
182.8	0.7	0.52	0.96	0.77	0.75
182.9	0.92	0.44	0.92	0.74	0.79
183.0	0.87	0.58	1.03	0.56	0.73
183.1	0.62	0.56	0.64	0.47	0.79
183.2	0.8	0.62	0.7	0.49	0.8
183.3	0.64	0.52	0.86	0.75	0.8
183.4	0.74	0.6	0.92	0.75	0.78
183.5	0.62	0.54	0.89	0.76	0.74
183.6	0.71	0.49	1.07	0.82	0.75
183.7	0.65	0.45	0.91	0.74	0.8
183.8	0.68	0.52	0.97	0.74	0.63
183.9	0.73	0.52	0.92	0.84	0.83
184.0	0.82	0.51	0.93	0.73	0.67
184.1	0.69	0.59	1.11	0.48	0.77
184.2	0.66	0.8	0.68	0.75	0.34
184.3	0.64	0.77	0.61	0.74	0.26
184.4	0.64	0.83	0.77	0.78	0.25
184.5	0.74	0.55	0.75	0.78	0.38
184.6	0.64	0.85	0.99	0.76	0.77
184.7	0.77	0.67	1.01	0.78	0.7
184.8	0.59	0.64	0.76	0.75	0.8
184.9	0.63	0.72	1.11	0.7	0.75
185.0	0.67	0.68	0.97	0.73	0.72
185.1	0.64	0.63	0.95	0.76	0.68
185.2	0.64	0.55	0.95	0.74	0.74
185.3	0.56	0.69	0.97	0.81	0.77
185.4	0.63	0.6	0.87	0.73	0.68
185.5	0.73	0.56	0.97	0.75	0.68
185.6	0.7	0.49	0.94	0.81	1.05
185.7	0.84	0.7	0.91	0.96	0.83
185.8	0.59	0.59	1.01	0.44	0.77
185.9	0.62	0.51	0.97	0.61	0.84
186.0	0.51	0.58	1.0	0.33	0.85
186.1	0.52	0.61	0.87	0.55	0.81
186.2	0.48	0.63	0.94	0.47	0.72
186.3	0.5	0.71	0.87	0.76	0.72
186.4	0.62	0.66	0.87	0.65	0.85
186.5	0.54	0.65	1.06	0.74	0.83
186.6	0.68	0.66	1.07	0.75	0.83
186.7	0.58	0.68	0.98	0.79	0.72
186.8	0.56	0.58	1.07	0.78	0.7
186.9	0.58	0.66	1.09	0.97	0.96
187.0	0.75	0.59	0.91	0.97	0.84
187.1	0.69	0.59	0.9	1.06	0.8
187.2	0.65	0.66	0.92	0.94	0.65
187.3	0.71	0.64	0.95	0.8	0.82
187.4	0.83	0.57	1.02	0.86	0.73
187.5	0.78	0.68	0.92	0.72	0.78
187.6	0.6	0.71	1.06	0.54	0.8
187.7	0.73	0.64	0.97	0.53	0.7
187.8	0.67	0.7	1.06	0.77	0.92
187.9	0.61	0.69	1.0	0.74	0.81
188.0	0.69	0.62	1.01	0.74	0.79
188.1	0.61	0.6	0.94	0.72	0.73
188.2	0.71	0.71	1.02	0.93	0.83
188.3	0.6	0.68	0.98	0.74	0.74
188.4	0.68	0.62	0.89	0.89	0.89
188.5	0.76	0.72	1.12	0.77	0.64
188.6	0.56	0.64	1.0	0.88	0.73
188.7	0.72	0.63	1.07	0.76	0.87
188.8	0.75	0.64	1.07	0.74	0.78
188.9	0.68	0.58	1.04	0.73	0.72
189.0	0.61	0.64	0.99	0.95	0.6
189.1	0.58	0.69	0.97	0.86	0.85
189.2	0.64	0.64	0.99	0.86	0.75
189.3	0.58	0.7	1.07	0.64	0.75
189.4	0.67	0.63	0.83	0.72	1.01
189.5	0.56	0.59	0.95	0.72	0.94
189.6	0.61	0.48	1.09	0.73	0.57
189.7	0.7	0.74	1.01	0.46	0.76
189.8	0.66	0.76	0.96	0.73	0.76
189.9	0.74	0.65	0.9	0.7	0.75
190.0	0.69	0.64	0.99	0.72	0.91
190.1	0.76	0.7	0.88	0.67	0.83
190.2	0.69	0.65	0.8	0.74	0.73
190.3	0.69	0.67	1.03	0.76	0.82
190.4	0.76	0.57	1.0	0.75	0.69
190.5	0.31	0.51	0.9	0.6	0.79
190.6	0.76	0.68	0.92	0.65	0.84
190.7	0.39	0.71	1.06	0.58	0.8
190.8	0.42	0.77	0.99	0.56	0.83
190.9	0.28	0.73	1.02	0.49	0.84
191.0	0.34	0.58	1.08	0.72	0.72
191.1	0.47	0.65	0.95	0.76	0.71
191.2	0.67	0.72	0.72	0.72	0.77
191.3	0.74	0.6	1.04	0.8	0.81
191.4	0.72	0.76	0.99	0.8	0.78
191.5	0.67	0.64	0.99	0.73	0.92
191.6	0.57	0.65	1.11	0.74	0.67
191.7	0.77	0.77	1.11	0.75	0.7
191.8	0.61	0.71	1.02	0.78	0.68
191.9	0.66	0.64	0.94	0.72	0.87
192.0	0.7	0.73	1.01	0.75	0.72
192.1	0.64	0.68	1.22	0.73	0.65
192.2	0.62	0.95	1.12	0.74	0.74
192.3	0.61	0.8	1.08	0.81	0.65
192.4	0.59	0.8	0.99	0.73	0.7
192.5	0.63	0.63	0.89	0.76	0.81
192.6	0.78	0.71	0.96	0.68	0.85
192.7	0.67	0.72	1.1	0.66	0.91
192.8	0.66	0.61	0.84	0.56	0.82
192.9	0.72	0.59	0.97	0.57	0.79
193.0	0.68	0.52	1.01	0.73	0.66
193.1	0.71	0.62	1.09	0.77	0.49
193.2	0.61	0.7	0.96	0.71	0.83
193.3	0.66	0.64	1.05	0.72	0.82
193.4	0.66	0.63	1.05	0.73	0.84
193.5	0.67	0.63	1.04	0.75	0.85
193.6	0.73	0.62	1.06	0.8	0.81
193.7	0.7	0.71	0.91	0.74	0.84
193.8	0.74	0.75	0.95	0.41	0.65
193.9	0.6	0.74	0.91	0.47	0.76
194.0	0.66	0.71	0.92	0.43	0.69
194.1	0.79	0.64	0.9	0.76	0.77
194.2	0.75	0.66	1.0	0.76	0.87
194.3	0.65	0.64	0.96	0.76	0.67
194.4	0.78	0.61	1.04	0.73	0.86
194.5	0.71	0.8	0.89	0.76	0.79
194.6	0.75	0.74	1.05	0.74	0.99
194.7	0.69	0.6	1.01	0.85	0.83
194.8	0.69	0.63	0.9	0.47	0.86
194.9	0.79	0.64	1.01	0.75	0.83
195.0	0.77	0.65	0.86	0.75	0.8
195.1	0.66	0.68	0.62	0.55	0.8
195.2	0.59	0.7	0.81	0.53	0.7
195.3	0.74	0.63	0.91	0.46	0.68
195.4	0.63	0.67	0.87	0.47	0.48
195.5	0.7	0.68	1.01	0.52	0.43
195.6	0.72	0.47	0.92	0.57	0.59
195.7	0.63	0.47	0.59	0.41	0.75
195.8	0.74	0.49	0.89	0.48	0.49
195.9	0.7	0.47	0.61	0.58	0.39
196.0	0.65	0.61	0.71	0.47	0.55
196.1	0.71	0.8	0.76	0.37	0.47
196.2	0.75	0.75	0.72	0.77	0.48
196.3	0.6	0.74	1.05	0.57	0.57
196.4	0.66	0.67	0.75	0.42	0.34
196.5	0.6	0.68	0.72	0.53	0.32
196.6	0.69	0.63	0.71	0.72	0.43
196.7	0.71	0.51	0.83	0.75	0.25
196.8	0.71	0.47	0.72	0.76	0.34
196.9	0.67	0.58	0.79	0.72	0.4
197.0	0.62	0.53	0.85	0.74	0.76
197.1	0.72	0.46	0.92	0.71	0.51
197.2	0.68	0.67	1.14	0.53	0.43
197.3	0.73	0.64	0.96	0.57	0.4
197.4	0.75	0.65	0.88	0.41	0.34
197.5	0.65	0.68	1.02	0.49	0.3
197.6	0.71	0.57	0.96	0.59	0.71
197.7	0.66	0.61	1.02	0.77	0.76
197.8	0.72	0.65	1.04	0.47	0.67
197.9	0.76	0.66	1.0	0.49	0.63
198.0	0.61	0.68	1.01	0.45	0.63
198.1	0.61	0.72	0.9	0.92	0.83
198.2	0.79	0.65	1.06	0.94	0.8
198.3	0.72	0.72	1.07	0.8	0.89
198.4	0.65	0.65	0.98	0.82	0.85
198.5	0.71	0.55	1.05	0.8	0.79
198.6	0.67	0.49	1.1	0.76	0.67
198.7	0.72	0.5	0.9	0.9	0.79
198.8	0.65	0.76	0.9	0.84	0.79
198.9	0.76	0.6	1.03	0.88	0.69
199.0	0.68	0.73	1.09	0.9	0.77
199.1	0.73	0.64	1.07	0.77	0.78
199.2	0.7	0.61	1.07	0.75	0.78
199.3	0.73	0.66	1.11	0.8	0.7
199.4	0.74	0.69	0.92	0.75	0.8
199.5	0.69	0.56	1.02	0.5	0.82
199.6	0.75	0.69	0.97	0.78	0.79
199.7	0.72	0.6	0.94	0.74	0.8
199.8	0.61	0.61	0.86	0.76	0.77
199.9	0.65	0.74	0.99	0.77	0.77
200.0	0.68	0.99	1.02	0.72	0.72
200.1	0.69	0.49	0.96	0.75	0.59
200.2	0.73	0.54	0.94	0.76	0.68
200.3	0.68	0.56	0.93	0.76	0.82
200.4	0.76	0.83	1.04	0.72	0.59
200.5	0.73	0.89	0.9	0.73	0.85
200.6	0.65	0.84	0.95	0.76	0.7
200.7	0.65	0.84	1.23	0.56	0.74
200.8	0.68	0.88	1.04	0.74	0.77
200.9	0.72	0.88	0.88	0.77	0.9
201.0	0.7	0.36	0.74	0.78	0.74
201.1	0.72	0.85	1.01	0.9	0.59
201.2	0.74	0.79	1.03	0.67	0.71
201.3	0.66	0.9	1.25	0.7	0.65
201.4	0.69	0.73	1.09	0.71	0.52
201.5	0.74	0.84	0.77	0.74	0.71
201.6	0.79	0.82	0.83	0.73	0.7
201.7	0.8	0.83	0.88	0.76	0.64
201.8	0.78	0.83	0.99	0.96	0.66
201.9	0.77	0.63	1.01	0.98	0.62
202.0	0.85	0.57	0.96	0.86	0.61
202.1	0.72	0.62	0.98	0.94	0.61
202.2	0.59	0.67	0.82	0.9	0.59
202.3	0.82	0.66	0.96	0.89	0.56
202.4	0.7	0.83	1.11	0.98	0.67
202.5	0.78	0.69	0.82	0.93	0.85
202.6	0.53	0.64	1.03	1.0	0.71
202.7	0.39	0.65	0.93	0.91	0.81
202.8	0.82	0.69	0.95	0.94	0.79
202.9	0.75	0.7	0.98	0.91	0.89
203.0	0.73	0.74	0.95	0.95	0.85
203.1	0.72	0.69	1.14	0.6	0.86
203.2	0.63	0.76	1.13	0.91	0.81
203.3	0.42	0.64	1.04	0.95	0.76
203.4	0.74	0.69	1.06	0.8	0.86
203.5	0.67	0.71	0.98	0.88	0.63
203.6	0.73	0.63	0.91	0.85	0.66
203.7	0.75	0.62	1.18	0.89	0.9
203.8	0.77	0.66	1.01	0.91	0.77
203.9	0.76	0.73	0.98	0.94	0.74
204.0	0.67	0.68	1.16	0.86	0.77
204.1	0.78	0.72	0.96	0.85	0.72
204.2	0.71	0.69	1.1	0.95	0.64
204.3	0.74	0.79	1.03	0.87	0.68
204.4	0.66	0.72	1.13	0.89	0.79
204.5	0.69	0.55	0.88	0.8	0.74
204.6	0.72	0.66	1.12	0.87	0.76
204.7	0.78	0.43	0.97	0.79	0.72
204.8	0.73	0.73	1.04	0.86	0.76
204.9	0.8	0.72	1.04	0.83	0.58
205.0	0.64	0.58	1.13	0.81	0.84
205.1	0.7	0.62	1.16	0.77	0.79
205.2	0.72	0.67	1.12	0.86	0.67
205.3	0.68	0.5	1.08	0.88	0.65
205.4	0.65	0.56	1.09	0.82	0.78
205.5	0.72	0.53	0.9	0.86	0.78
205.6	0.75	0.7	1.11	0.95	0.6
205.7	0.72	0.69	0.92	1.01	0.7
205.8	0.67	0.68	0.95	1.03	0.65
205.9	0.69	0.58	0.93	0.9	0.63
206.0	0.57	0.73	0.89	0.98	0.77
206.1	0.7	0.7	1.06	0.9	0.98
206.2	0.58	0.77	1.11	0.89	0.72
206.3	0.68	0.68	1.07	0.89	0.8
206.4	0.58	0.62	1.01	0.95	0.74
206.5	0.56	0.67	0.98	0.84	0.72
206.6	0.69	0.67	1.05	1.03	0.73
206.7	0.61	0.74	1.07	0.92	0.69
206.8	0.59	0.7	1.04	0.96	0.56
206.9	0.7	0.68	1.08	0.96	0.59
207.0	0.66	0.72	1.0	0.91	0.69
207.1	0.7	0.66	1.09	0.94	0.56
207.2	0.71	0.55	1.08	0.94	0.5
207.3	0.69	0.64	1.02	0.98	0.74
207.4	0.69	0.6	1.03	0.97	0.66
207.5	0.68	0.7	1.03	0.94	0.62
207.6	0.81	0.67	1.07	0.96	1.08
207.7	0.71	0.73	1.12	0.73	0.64
207.8	0.61	0.68	1.02	0.83	0.65
207.9	0.71	0.74	0.93	0.86	0.72
208.0	0.64	0.64	0.94	0.85	0.57
208.1	0.68	0.65	1.16	0.85	0.59
208.2	0.69	0.66	0.9	0.86	0.63
208.3	0.62	0.69	1.13	0.9	0.68
208.4	0.66	0.51	1.15	0.88	0.73
208.5	0.64	0.7	1.21	0.88	0.66
208.6	0.72	0.6	1.1	0.86	0.79
208.7	0.66	0.71	1.13	0.98	0.73
208.8	0.61	0.71	0.98	1.02	0.73
208.9	0.7	0.69	1.11	0.91	0.69
209.0	0.74	0.62	1.07	0.92	0.81
209.1	0.67	0.78	1.21	0.86	0.24
209.2	0.66	0.6	1.35	0.93	0.3
209.3	0.59	0.93	1.15	1.04	0.3
209.4	0.73	0.72	1.01	0.95	0.83
209.5	0.62	0.77	0.88	0.94	0.69
209.6	0.45	0.76	0.77	0.98	0.82
209.7	0.56	0.69	0.81	0.98	0.65
209.8	0.59	0.62	0.79	0.86	0.74
209.9	0.65	0.78	1.03	0.85	0.68
210.0	0.59	0.65	1.07	0.9	0.78
210.1	0.69	0.81	0.81	0.85	0.78
210.2	0.61	0.67	1.06	0.83	0.89
210.3	0.7	0.63	1.05	0.79	0.94
210.4	0.7	0.64	1.07	0.89	0.7
210.5	0.79	0.72	0.83	0.89	0.79
210.6	0.65	0.74	0.97	0.92	0.77
210.7	0.8	0.76	1.02	0.95	0.8
210.8	0.73	0.82	0.88	0.95	0.8
210.9	0.57	0.78	1.02	0.9	0.91
211.0	0.54	0.7	0.96	0.91	0.81
211.1	0.6	0.74	0.63	0.95	0.85
211.2	0.74	0.66	1.1	1.03	0.91
211.3	0.77	0.68	0.75	0.95	0.81
211.4	0.62	0.67	0.73	0.73	0.88
211.5	0.67	0.67	1.03	0.85	1.0
211.6	0.73	0.64	1.0	0.85	0.72
211.7	0.68	0.67	0.91	0.9	0.69
211.8	0.68	0.64	1.13	0.84	0.64
211.9	0.67	0.7	1.16	0.85	0.48
212.0	0.76	0.95	0.84	0.81	0.61
212.1	0.7	0.74	0.99	0.88	0.65
212.2	0.59	0.79	0.93	0.83	0.44
212.3	0.62	0.78	0.94	0.75	0.55
212.4	0.68	0.72	1.02	0.75	0.37
212.5	0.67	0.69	1.21	0.77	0.4
212.6	0.7	0.6	0.97	0.89	0.47
212.7	0.47	0.7	0.84	0.88	0.54
212.8	0.54	0.72	0.83	0.77	0.44
212.9	0.45	0.62	0.9	0.82	0.3
213.0	0.59	0.99	0.95	0.49	0.51
213.1	0.57	0.96	1.06	0.72	0.35
213.2	0.59	0.95	0.69	0.77	0.44
213.3	0.61	0.93	0.88	0.74	0.39
213.4	0.58	0.89	0.95	0.71	0.39
213.5	0.7	0.97	0.92	0.71	0.42
213.6	0.75	1.07	0.79	0.73	0.53
213.7	0.64	0.66	0.8	0.74	0.56
213.8	0.76	1.01	0.99	0.87	0.42
213.9	0.75	0.95	0.91	0.44	0.41
214.0	0.69	1.0	0.94	0.51	0.34
214.1	0.59	1.02	1.12	0.53	0.51
214.2	0.58	0.95	1.04	0.48	0.78
214.3	0.6	0.68	1.08	0.39	0.47
214.4	0.6	0.75	0.87	0.43	0.41
214.5	0.72	0.7	1.0	0.38	0.3
214.6	0.69	0.6	1.02	0.44	0.43
214.7	0.67	0.52	1.04	0.49	0.3
214.8	0.48	0.55	0.99	0.44	0.42
214.9	0.56	0.76	1.04	0.84	0.45
215.0	0.6	0.65	1.03	0.62	0.51
215.1	0.57	0.61	0.94	0.46	0.49
215.2	0.66	0.64	0.97	0.52	0.46
215.3	0.62	0.68	1.0	0.69	0.44
215.4	0.76	0.65	0.88	0.76	0.46
215.5	0.63	0.63	1.21	0.71	0.32
215.6	0.66	0.75	1.07	0.43	0.51
215.7	0.74	0.79	1.05	0.44	0.32
215.8	0.75	0.66	0.96	0.46	0.37
215.9	0.7	0.8	1.03	0.46	0.54
216.0	0.77	0.72	1.03	0.6	0.55
216.1	0.69	0.79	0.98	0.68	0.34
216.2	0.76	0.66	0.95	0.76	0.43
216.3	0.59	0.57	1.03	0.57	0.49
216.4	0.6	0.8	1.08	0.43	0.49
216.5	0.59	0.88	1.09	0.43	0.34
216.6	0.65	0.72	0.96	0.61	0.46
216.7	0.52	0.98	0.94	0.65	0.32
216.8	0.68	0.97	1.01	0.57	0.28
216.9	0.56	0.97	1.02	0.78	0.44
217.0	0.56	1.1	1.17	0.71	0.51
217.1	0.59	0.82	1.07	0.45	0.27
217.2	0.7	0.68	1.08	0.78	0.46
217.3	0.74	0.73	0.99	0.77	0.38
217.4	0.72	1.02	1.02	0.79	0.52
217.5	0.72	0.55	1.09	0.74	0.31
217.6	0.72	0.76	0.95	0.89	0.5
217.7	0.69	0.63	0.98	0.75	0.32
217.8	0.71	0.75	1.1	0.68	0.37
217.9	0.66	0.84	0.92	0.52	0.47
218.0	0.66	0.79	0.82	0.47	0.4
218.1	0.67	0.75	1.01	0.55	0.37
218.2	0.69	0.57	1.06	0.76	0.46
218.3	0.68	0.7	1.19	0.73	0.28
218.4	0.66	0.82	0.91	0.74	0.31
218.5	0.7	0.87	1.14	0.79	0.36
218.6	0.65	0.73	1.03	0.74	0.36
218.7	0.69	0.82	1.04	0.73	0.41
218.8	0.55	0.9	1.04	0.8	0.39
218.9	0.64	1.08	1.16	0.76	0.34
219.0	0.65	0.97	1.11	0.52	0.4
219.1	0.7	0.98	0.9	0.73	0.36
219.2	0.61	0.98	0.91	0.74	0.18
219.3	0.61	0.86	0.97	0.72	0.29
219.4	0.77	0.99	1.01	0.54	0.51
219.5	0.64	0.89	1.01	0.77	0.43
219.6	0.67	0.95	0.86	0.37	0.4
219.7	0.63	0.95	1.12	0.61	0.5
219.8	0.63	0.87	1.04	0.97	0.39
219.9	0.74	0.95	1.0	0.68	0.41
220.0	0.69	0.97	1.09	0.76	0.27
220.1	0.67	0.92	1.04	0.82	0.41
220.2	0.7	0.94	1.03	0.73	0.39
220.3	0.64	0.83	0.92	0.76	0.41
220.4	0.65	0.91	0.88	0.81	0.33
220.5	0.7	1.09	0.86	0.78	0.4
220.6	0.64	0.97	0.9	0.69	0.3
220.7	0.7	1.06	0.98	0.76	0.57
220.8	0.67	0.91	0.96	0.79	0.54
220.9	0.68	0.9	0.77	0.84	0.51
221.0	0.61	0.93	1.1	0.8	0.4
221.1	0.62	0.72	0.91	0.78	0.72
221.2	0.59	0.82	0.99	0.74	0.39
221.3	0.51	0.93	0.92	0.51	0.39
221.4	0.61	1.04	0.67	0.72	0.37
221.5	0.58	0.96	0.85	0.58	0.33
221.6	0.64	0.96	1.06	0.77	0.47
221.7	0.7	0.94	1.01	0.76	0.43
221.8	0.69	0.91	1.05	0.82	0.51
221.9	0.56	0.87	1.09	0.56	0.44
222.0	0.6	1.01	1.21	0.42	0.5
222.1	0.62	0.97	1.05	0.5	0.35
222.2	0.48	0.96	1.13	0.57	0.38
222.3	0.88	0.93	1.12	0.36	0.3
222.4	0.54	1.06	1.12	0.33	0.38
222.5	0.55	0.95	1.07	0.49	0.47
222.6	0.63	0.99	0.92	0.44	0.27
222.7	0.7	1.02	0.92	0.39	0.51
222.8	0.72	1.02	1.05	0.79	0.35
222.9	0.67	0.97	1.06	0.77	0.44
223.0	0.69	1.05	1.06	0.83	0.38
223.1	0.69	0.94	0.97	0.73	0.43
223.2	0.62	0.97	1.16	0.78	0.59
223.3	0.78	0.88	1.03	0.73	0.39
223.4	0.71	0.71	1.06	0.8	0.36
223.5	0.72	0.84	0.92	0.73	0.3
223.6	0.74	0.69	0.99	0.74	0.69
223.7	0.72	0.78	0.94	0.74	0.77
223.8	0.63	0.81	1.1	0.84	0.44
223.9	0.59	0.76	1.03	0.68	0.33
224.0	0.66	0.61	0.95	0.81	0.49
224.1	0.59	0.76	1.13	0.77	0.57
224.2	0.59	0.92	0.98	0.73	0.33
224.3	0.84	0.6	0.96	0.78	0.39
224.4	0.73	0.62	1.07	0.77	0.49
224.5	0.66	0.74	1.07	0.98	0.58
224.6	0.8	0.75	0.9	0.76	0.35
224.7	0.7	0.79	0.7	0.76	0.51
224.8	0.67	0.69	1.04	0.72	0.35
224.9	0.69	1.04	1.06	0.75	0.26
225.0	0.72	0.63	0.89	0.76	0.41
225.1	0.71	0.89	1.04	0.98	0.4
225.2	0.7	0.86	1.18	0.91	0.44
225.3	0.69	0.77	0.86	0.74	0.27
225.4	0.79	0.61	0.81	0.77	0.38
225.5	0.64	0.76	1.01	0.8	0.4
225.6	0.7	0.71	1.11	0.83	0.28
225.7	0.68	0.7	0.96	0.75	0.67
225.8	0.59	1.02	1.03	0.8	0.73
225.9	0.55	0.97	1.07	0.95	0.76
226.0	0.51	0.95	1.05	0.72	0.66
226.1	0.6	0.88	1.09	0.75	0.7
226.2	0.49	0.93	0.98	0.97	0.92
226.3	0.63	0.8	0.98	1.01	0.75
226.4	0.66	0.99	1.02	1.02	0.64
226.5	0.61	1.03	0.94	0.84	0.71
226.6	0.71	0.89	0.95	0.74	0.82
226.7	0.6	0.97	1.05	0.79	0.74
226.8	0.72	0.99	1.17	0.65	0.7
226.9	0.66	0.98	1.03	0.82	0.72
227.0	0.59	1.02	0.98	0.77	0.64
227.1	0.58	0.95	1.08	0.77	0.68
227.2	0.57	0.91	0.98	0.98	0.58
227.3	0.63	0.94	0.99	0.81	0.56
227.4	0.66	0.89	1.16	0.78	0.61
227.5	0.7	0.89	0.97	0.8	0.72
227.6	0.62	0.88	0.99	0.92	0.74
227.7	0.63	0.88	0.97	0.77	0.76
227.8	0.57	0.86	1.0	0.8	0.84
227.9	0.59	0.62	0.78	0.81	0.56
228.0	0.62	0.75	1.0	0.76	0.85
228.1	0.64	0.69	1.06	0.81	0.73
228.2	0.61	0.89	0.83	0.78	0.76
228.3	0.69	0.65	1.16	0.88	0.75
228.4	0.68	0.54	1.11	0.87	0.69
228.5	0.67	0.7	0.94	0.85	0.66
228.6	0.74	0.71	0.97	0.71	0.74
228.7	0.62	0.94	1.06	0.87	0.78
228.8	0.77	0.85	0.98	0.78	0.58
228.9	0.67	0.63	0.74	0.77	0.73
229.0	0.67	0.78	0.85	0.69	0.72
229.1	0.66	0.79	0.92	0.85	0.68
229.2	0.69	0.68	0.9	0.75	0.75
229.3	0.68	0.7	1.04	0.74	0.71
229.4	0.74	0.74	0.94	0.82	0.69
229.5	0.7	0.66	0.94	0.78	0.75
229.6	0.64	0.7	0.92	0.77	0.78
229.7	0.78	0.69	0.65	0.85	0.75
229.8	0.7	1.01	0.51	1.06	0.79
229.9	0.75	0.98	0.91	0.78	0.87
230.0	0.67	0.95	0.57	0.81	0.72
230.1	0.72	0.94	0.93	0.78	0.73
230.2	0.63	0.68	0.94	0.88	0.62
230.3	0.62	0.82	0.95	0.75	0.77
230.4	0.6	0.69	0.73	0.57	0.95
230.5	0.7	0.82	0.9	0.82	0.81
230.6	0.71	0.74	0.75	0.8	0.73
230.7	0.71	0.62	0.66	0.66	0.68
